type,uuid,fullName,pureName,author,fullTitleCache,RANK,taxon,treeIndex
Taxon,b9a9e0f5-fdde-4430-be1d-0d2d3637acb5,Acanthocereus fosterianus (Cutak) Lodé,Acanthocereus fosterianus,(Cutak) Lodé,Acanthocereus fosterianus (Cutak) Lodé in Cact.-Avent. Int. 98(Suppl.): 2. 2013,Species,Acanthocereus fosterianus (Cutak) Lodé sec. Korotkova & al. 2017,#t42#33819#33820#33837#33839#1173#10746#
Taxon,fc4ccacb-bc8e-43ed-9f6a-a4be9da56f93,Acanthocereus guatemalensis W.T.Marshall,Acanthocereus guatemalensis,W.T.Marshall,Acanthocereus guatemalensis W.T.Marshall,Species,Acanthocereus guatemalensis W.T.Marshall sec. WFO 2019,#t42#33819#33820#33837#11495#11508#
Taxon,f7050072-ef3b-42c1-9905-4a8866f96fae,Acanthocereus haackeanus Backeb. ex Lodé,Acanthocereus haackeanus,Backeb. ex Lodé,Acanthocereus haackeanus Backeb. ex Lodé in Int. Cact. Advent. 111-112: 66. 2016,Species,Acanthocereus haackeanus Backeb. ex Lodé sec. Kew 2019,#t42#33819#33820#33837#33839#1173#23262#
Taxon,ed9e3d4b-eeab-47d3-9c91-2399077f5247,Acanthocereus hesperius D.R.Hunt,Acanthocereus hesperius,D.R.Hunt,Acanthocereus hesperius D.R.Hunt in Cactaceae Syst. Init. 34: 9. 2016,Species,Acanthocereus hesperius D.R.Hunt sec. Korotkova & al. 2017,#t42#33819#33820#33837#33839#1173#10747#
Taxon,dcb9334f-e3d5-4153-8708-9dfbada9156e,Acanthocereus hirschtianus (K.Schum.) Lodé,Acanthocereus hirschtianus,(K.Schum.) Lodé,Acanthocereus hirschtianus (K.Schum.) Lodé in Cact.-Avent. Int. 98(Suppl.): 2. 2013,Species,Acanthocereus hirschtianus (K.Schum.) Lodé sec. Korotkova & al. 2017,#t42#33819#33820#33837#33839#1173#10748#
Taxon,9da7b7cd-39f7-4599-bac8-ab9faecf8d7e,"Acanthocereus lempirensis H.Vega, Gómez-Hin. & H.M.Hern.",Acanthocereus lempirensis,"H.Vega, Gómez-Hin. & H.M.Hern.","Acanthocereus lempirensis H.Vega, Gómez-Hin. & H.M.Hern. in Acta Bot. Mex. 130: e2233 [2]. 2023",Species,"Acanthocereus lempirensis H.Vega, Gómez-Hin. & H.M.Hern. sec. Vega, H., Oyuela-Andino, O., Aleman Avilez, M., Gómez-Hinostrosa, C. & Hernández, H.M.: A new species of <i>Acanthocereus</i> (Cactaceae) from Honduras. – Acta Botanica Mexicana 130: 1-7",#t42#33819#33820#33837#33839#1173#40546#
Taxon,cde79296-e776-45eb-9242-c96e0c34246a,Acanthocereus macdougallii (Cutak) Lodé,Acanthocereus macdougallii,(Cutak) Lodé,Acanthocereus macdougallii (Cutak) Lodé in Cact.-Avent. Int. 98(Suppl.): 2. 2013,Species,Acanthocereus macdougallii (Cutak) Lodé sec. Korotkova & al. 2017,#t42#33819#33820#33837#33839#1173#10749#
Taxon,99e21290-9c50-46d3-99a3-02214e2f5d1d,Acanthocereus maculatus Weing. ex Bravo,Acanthocereus maculatus,Weing. ex Bravo,Acanthocereus maculatus Weing. ex Bravo in Anales Inst. Biol. Univ. Nac. México 3: 398. 1933,Species,Acanthocereus maculatus Weing. ex Bravo sec. Korotkova & al. 2017,#t42#33819#33820#33837#33839#1173#10750#
Taxon,0e0dc5d0-6c2a-49a4-95fd-2207a5de8708,Acanthocereus oaxacensis (Britton & Rose) Lodé,Acanthocereus oaxacensis,(Britton & Rose) Lodé,"Acanthocereus oaxacensis (Britton & Rose) Lodé in Cact.-Avent. Int. 97: 2. 2012 [""2013""]",Species,Acanthocereus oaxacensis (Britton & Rose) Lodé sec. Korotkova & al. 2017,#t42#33819#33820#33837#33839#1173#10751#
Taxon,eb98fdf8-a9a7-4861-b564-97755c7cd4e8,Acanthocereus paradoxus P.González-Zamora & Dan.Sánchez,Acanthocereus paradoxus,P.González-Zamora & Dan.Sánchez,Acanthocereus paradoxus P.González-Zamora & Dan.Sánchez in Phytotaxa 470(2): 146. 2020,Species,Acanthocereus paradoxus P.González-Zamora & Dan.Sánchez sec. González-Zamora & al. 2020,#t42#33819#33820#33837#33839#1173#28401#
Taxon,2f291f2a-059d-4dbf-a589-dd35a486f030,Acanthocereus rosei (J.G.Ortega) Lodé,Acanthocereus rosei,(J.G.Ortega) Lodé,Acanthocereus rosei (J.G.Ortega) Lodé in Cact.-Avent. Int. 98(Suppl.): 3. 2013,Species,Acanthocereus rosei (J.G.Ortega) Lodé sec. Korotkova & al. 2017,#t42#33819#33820#33837#33839#1173#10752#
Taxon,a807a4d8-7ccf-4c76-9d54-ed6a1f37af13,Acanthocereus tepalcatepecanus (Sánchez-Mej.) Lodé,Acanthocereus tepalcatepecanus,(Sánchez-Mej.) Lodé,Acanthocereus tepalcatepecanus (Sánchez-Mej.) Lodé in Cact.-Avent. Int. 98(Suppl.): 3. 2013,Species,Acanthocereus tepalcatepecanus (Sánchez-Mej.) Lodé sec. Korotkova & al. 2017,#t42#33819#33820#33837#33839#1173#10753#
Taxon,cdfc465e-5dda-4910-be83-88f65e667cfc,Acanthocereus tetragonus (L.) Hummelinck,Acanthocereus tetragonus,(L.) Hummelinck,Acanthocereus tetragonus (L.) Hummelinck in Succulenta (Netherlands) 20: 165. 1938,Species,Acanthocereus tetragonus (L.) Hummelinck sec. Korotkova & al. 2017,#t42#33819#33820#33837#33839#1173#10754#
Taxon,aa6cffa5-ceef-4cdd-9c1c-40a29b9d4fec,Acanthopetalus cactacearum Y.Itô,Acanthopetalus cactacearum,Y.Itô,"Acanthopetalus cactacearum Y.Itô, Explan. Diagr. Austroechinocactinae: 292. 1957",Species,Acanthopetalus cactacearum Y.Itô sec. WFO 2019,#t42#33819#33820#33837#11495#22073#
Taxon,3bead81b-16d0-4acb-a8a9-fa34c40efcda,Acharagma aguirreanum (Glass & R.A.Foster) Glass,Acharagma aguirreanum,(Glass & R.A.Foster) Glass,"Acharagma aguirreanum (Glass & R.A.Foster) Glass, Guía Identific. Cact. Amenazadas México: Ac/ag. 1997 [""1998""]",Species,Acharagma aguirreanum (Glass & R.A.Foster) Glass sec. Hernández & Gómez-Hinostrosa 2011,#t42#33819#33820#33837#33839#1580#4534#
Taxon,33417c4a-6887-478d-84cc-213f35b3b129,Acharagma roseanum (Boed.) E.F.Anderson,Acharagma roseanum,(Boed.) E.F.Anderson,Acharagma roseanum (Boed.) E.F.Anderson in Cact. Succ. J. (Los Angeles) 71(6): 323. 1999,Species,Acharagma roseanum (Boed.) E.F.Anderson sec. Hernández & Gómez-Hinostrosa 2011,#t42#33819#33820#33837#33839#1580#4533#
Taxon,a322df81-4fb2-44b6-9eec-498ed1312876,Airampoa armata (Backeb.) Doweld,Airampoa armata,(Backeb.) Doweld,Airampoa armata (Backeb.) Doweld in Turczaninowia 5: 28. 2002,Species,Airampoa armata (Backeb.) Doweld sec. Doweld 2002,#t42#33819#33820#33837#11495#23170#
Taxon,161c4e64-8cd8-41a0-a3f4-19769d4dc437,Airampoa ayrampo (Azara) Doweld,Airampoa ayrampo,(Azara) Doweld,Airampoa ayrampo (Azara) Doweld in Turczaninowia 5: 28. 2002,Species,Airampoa ayrampo (Azara) Doweld sec. Doweld 2002,#t42#33819#33820#33837#33839#1720#4324#
Taxon,1c5862a5-5438-44f7-b852-d33ae9a4f95e,Airampoa corrugata (Salm-Dyck) Doweld,Airampoa corrugata,(Salm-Dyck) Doweld,Airampoa corrugata (Salm-Dyck) Doweld in Turczaninowia 5: 29. 2002,Species,Airampoa corrugata (Salm-Dyck) Doweld sec. Doweld 2002,#t42#33819#33820#33837#33839#1720#4325#
Taxon,5c5e1abd-abe4-41fc-8b62-a486f74fd55f,Airampoa erectoclada (Backeb.) Doweld,Airampoa erectoclada,(Backeb.) Doweld,Airampoa erectoclada (Backeb.) Doweld in Turczaninowia 5: 29. 2002,Species,Airampoa erectoclada (Backeb.) Doweld sec. Doweld 2002,#t42#33819#33820#33837#33839#1720#4326#
Taxon,b65f2158-1dd8-4fdb-8385-a9510ebd73ce,Airampoa microdisca (F.A.C.Weber) Doweld,Airampoa microdisca,(F.A.C.Weber) Doweld,Airampoa microdisca (F.A.C.Weber) Doweld in Turczaninowia 5: 29. 2002,Species,Airampoa microdisca (F.A.C.Weber) Doweld sec. Doweld 2002,#t42#33819#33820#33837#33839#1720#4327#
Taxon,f77ef2e1-ddbb-44b6-a2ce-5bbc8599b72a,Airampoa panellana (Backeb.) Doweld,Airampoa panellana,(Backeb.) Doweld,Airampoa panellana (Backeb.) Doweld in Turczaninowia 5: 30. 2002,Species,Airampoa panellana (Backeb.) Doweld sec. Doweld 2002,#t42#33819#33820#33837#11495#23177#
Taxon,bf6882c4-282d-4cf9-a7b1-2b96b7329326,Airampoa tilcarensis (Backeb.) Doweld,Airampoa tilcarensis,(Backeb.) Doweld,Airampoa tilcarensis (Backeb.) Doweld in Turczaninowia 5: 30. 2002,Species,Airampoa tilcarensis (Backeb.) Doweld sec. Doweld 2002,#t42#33819#33820#33837#33839#1720#4328#
Taxon,af0ea5e5-a23e-4c76-8102-ee66b64e5e19,"Ancistrocactus pinkavanus García-Mor., Gonz.-Bot. & Rodr.González",Ancistrocactus pinkavanus,"García-Mor., Gonz.-Bot. & Rodr.González","Ancistrocactus pinkavanus García-Mor., Gonz.-Bot. & Rodr.González in Acta Succulenta 2: 35. 2014",Species,"Ancistrocactus pinkavanus García-Mor., Gonz.-Bot. & Rodr.González sec. Korotkova 2021",#t42#33819#33820#33837#28697#28226#
Taxon,485a1f47-ea57-4b63-a31c-84f42ff8e486,Anhalonium heteromorphum Trel.,Anhalonium heteromorphum,Trel.,"Anhalonium heteromorphum Trel., Bot. Works Engelm.: 537. 1887",Species,Anhalonium heteromorphum Trel. sec. WFO 2019,#t42#33819#33820#33837#11495#22074#
Taxon,41f7c589-446e-4dbd-9064-09583fc7bf7d,Anhalonium jourdanianum Lewin,Anhalonium jourdanianum,Lewin,"Anhalonium jourdanianum Lewin in Ber. Deutsch. Bot. Ges. 12: 289. 1894, nom. inval.",Species,"Anhalonium jourdanianum Lewin, nom. inval., sec. WFO 2019",#t42#33819#33820#33837#11495#22075#
Taxon,a3274ac2-ab55-4d1f-8752-05f18e076ed0,Anhalonium leuchtenbergii A.Dietr.,Anhalonium leuchtenbergii,A.Dietr.,Anhalonium leuchtenbergii A.Dietr. in Allg. Gartenzeitung 16: 359. 1848,Species,Anhalonium leuchtenbergii A.Dietr. sec. WFO 2019,#t42#33819#33820#33837#11495#22076#
Taxon,589f646b-5986-4323-8268-c38c4bcbc9b4,Anhalonium rungei Hildm.,Anhalonium rungei,Hildm.,Anhalonium rungei Hildm. in Monatsschr. Kakteenk. 3: 68. 1893,Species,Anhalonium rungei Hildm. sec. WFO 2019,#t42#33819#33820#33837#11495#22077#
Taxon,3294210c-0571-4d8c-b2a9-345eea30b584,Anhalonium subnodusum Hildm.,Anhalonium subnodusum,Hildm.,Anhalonium subnodusum Hildm. in Monatsschr. Kakteenk. 3: 68. 1893,Species,Anhalonium subnodusum Hildm. sec. WFO 2019,#t42#33819#33820#33837#11495#22078#
Taxon,745179e9-ffad-4ca7-9ac8-e710f3dd1649,Anhalonium turbiniforme F.A.C.Weber,Anhalonium turbiniforme,F.A.C.Weber,"Anhalonium turbiniforme F.A.C.Weber, Dict. Hort.: 1: 90. 1893",Species,Anhalonium turbiniforme F.A.C.Weber sec. WFO 2019,#t42#33819#33820#33837#11495#22079#
Taxon,d50b0438-1024-4292-8d3c-3f5e987b6d47,Anhalonium visnagra K.Schum.,Anhalonium visnagra,K.Schum.,Anhalonium visnagra K.Schum. in Monatsschr. Kakteenk. 6: 174. 1896,Species,Anhalonium visnagra K.Schum. sec. WFO 2019,#t42#33819#33820#33837#11495#22080#
Taxon,7114a8f3-6610-411d-b559-c28e7821cf1c,Aporocactus flagelliformis (L.) Lem.,Aporocactus flagelliformis,(L.) Lem.,"Aporocactus flagelliformis (L.) Lem., Ill. Hort. Misc. 7: 67. 1860",Species,Aporocactus flagelliformis (L.) Lem. sec. Korotkova & al. 2017,#t42#33819#33820#33837#33839#2679#2680#
Taxon,ba359e59-09f1-4ed9-8c7c-7ed45e9325be,Aporocactus martianus (Zucc.) Britton & Rose,Aporocactus martianus,(Zucc.) Britton & Rose,"Aporocactus martianus (Zucc.) Britton & Rose, Cactaceae 2: 220. 1920",Species,Aporocactus martianus (Zucc.) Britton & Rose sec. Korotkova & al. 2017,#t42#33819#33820#33837#33839#2679#2681#
Taxon,e069bb3d-53fa-46ff-9af6-9484e5c53e43,Aporocactus ×knebelii Knebel,Aporocactus ×knebelii,Knebel,Aporocactus ×knebelii Knebel in Phyllokakteen: 60. 1931,Species,Aporocactus ×knebelii Knebel sec. TPL 2013,#t42#33819#33820#33837#23243#11522#
Taxon,05e3df8e-56ec-4e99-be7e-2fee85b57add,Aporocactus ×moennighoffii (D.F.Fisch.) Borg,Aporocactus ×moennighoffii,(D.F.Fisch.) Borg,"Aporocactus ×moennighoffii (D.F.Fisch.) Borg, Cacti, ed. 1: 171. 1937",Species,Aporocactus ×moennighoffii (D.F.Fisch.) Borg sec. ???,#t42#33819#33820#33837#23243#11521#
Taxon,9770d0d5-dd0d-425f-85c3-4e5a9c249ffd,Ariocarpus agavoides (Castañeda) E.F.Anderson,Ariocarpus agavoides,(Castañeda) E.F.Anderson,Ariocarpus agavoides (Castañeda) E.F.Anderson in Amer. J. Bot. 49: 615. 1962,Species,Ariocarpus agavoides (Castañeda) E.F.Anderson sec. Hernández & Gómez-Hinostrosa 2011,#t42#33819#33820#33837#33839#885#4581#
Taxon,1cc3c471-b8cf-4210-a4a8-96b011b07697,Ariocarpus bravoanus H.M.Hern. & E.F.Anderson,Ariocarpus bravoanus,H.M.Hern. & E.F.Anderson,Ariocarpus bravoanus H.M.Hern. & E.F.Anderson in Bradleya 10: 1. 1992,Species,Ariocarpus bravoanus H.M.Hern. & E.F.Anderson sec. Hunt 2016,#t42#33819#33820#33837#33839#885#4582#
Taxon,8a8cb5ed-f3f7-4d47-83ad-5ecc3dff679a,Ariocarpus fissuratus (Engelm.) K.Schum.,Ariocarpus fissuratus,(Engelm.) K.Schum.,"Ariocarpus fissuratus (Engelm.) K.Schum. in Engler & Prantl, Nat. Pflanzenfam. 3(6a): 195. 1894",Species,Ariocarpus fissuratus (Engelm.) K.Schum. sec. Hernández & Gómez-Hinostrosa 2011,#t42#33819#33820#33837#33839#885#4585#
Taxon,e6c5ff53-b564-4ec4-a9f5-6b001a420a17,Ariocarpus kotschoubeyanus (Lem.) K.Schum.,Ariocarpus kotschoubeyanus,(Lem.) K.Schum.,"Ariocarpus kotschoubeyanus (Lem.) K.Schum., Nat. Pflanzenfam. Nachtr. 1: 259. 1897",Species,Ariocarpus kotschoubeyanus (Lem.) K.Schum. sec. Hernández & Gómez-Hinostrosa 2011,#t42#33819#33820#33837#33839#885#4586#
Taxon,3182e883-9b08-4884-9697-b002c415c2d7,Ariocarpus mcdowellii J.N.Haage & Schmidt,Ariocarpus mcdowellii,J.N.Haage & Schmidt,"Ariocarpus mcdowellii J.N.Haage & Schmidt, Cat.: 225. 1908",Species,Ariocarpus mcdowellii J.N.Haage & Schmidt sec. WFO 2019,#t42#33819#33820#33837#11495#21985#
Taxon,2af8664b-e033-425e-9bf0-fecafd329c38,Ariocarpus pulvilliger K.Schum.,Ariocarpus pulvilliger,K.Schum.,Ariocarpus pulvilliger K.Schum. in Bot. Jahrb. Syst. 24(5): 550. 1898,Species,Ariocarpus pulvilliger K.Schum. sec. WFO 2019,#t42#33819#33820#33837#28799#21986#
Taxon,88b9bd92-61bc-49e8-9df4-80b50edaf68c,Ariocarpus retusus Scheidw.,Ariocarpus retusus,Scheidw.,"Ariocarpus retusus Scheidw. in Bull. Acad. Roy. Sci. Bruxelles 5: 492, t. 1. 1838",Species,Ariocarpus retusus Scheidw. sec. Hernández & Gómez-Hinostrosa 2011,#t42#33819#33820#33837#33839#885#4580#
Taxon,ab725e28-c154-4a1a-ab4a-012d71463f8d,Ariocarpus scaphirostris Boed.,Ariocarpus scaphirostris,Boed.,Ariocarpus scaphirostris Boed. in Monatsschr. Deutsch. Kakteen-Ges. 2: 60. 1930,Species,Ariocarpus scaphirostris Boed. sec. Hernández & Gómez-Hinostrosa 2011,#t42#33819#33820#33837#33839#885#4587#
Taxon,19659632-7f99-4512-a104-889a2823658c,Ariocarpus trigonus (F.A.C.Weber) K.Schum.,Ariocarpus trigonus,(F.A.C.Weber) K.Schum.,Ariocarpus trigonus (F.A.C.Weber) K.Schum. in Bot. Jahrb. Syst. 24(5): 550. 1898,Species,Ariocarpus trigonus (F.A.C.Weber) K.Schum. sec. Hernández & Gómez-Hinostrosa 2011,#t42#33819#33820#33837#33839#885#4588#
Taxon,2eada356-6c2b-47f9-889c-408cc79535cd,Ariocarpus ×drabi Halda & Sladk.,Ariocarpus ×drabi,Halda & Sladk.,"Ariocarpus ×drabi Halda & Sladk. in Acta Mus. Richnov., Sect. Nat., 7: 33. 2000",Species,Ariocarpus ×drabi Halda & Sladk. sec. WFO 2019,#t42#33819#33820#33837#33839#885#21987#
Taxon,536bd1ae-37a4-4520-aa99-241842b0a942,Ariocarpus ×dubeniorum Halda & Malina,Ariocarpus ×dubeniorum,Halda & Malina,"Ariocarpus ×dubeniorum Halda & Malina in Acta Mus. Richnov., Sect. Nat., 9(1): 52. 2002",Species,Ariocarpus ×dubeniorum Halda & Malina sec. WFO 2019,#t42#33819#33820#33837#23243#21988#
Taxon,c26abfa4-c2aa-4f75-8879-6cbf148eb029,Ariocarpus ×nelissae Halda & Panar.,Ariocarpus ×nelissae,Halda & Panar.,"Ariocarpus ×nelissae Halda & Panar. in Acta Mus. Richnov., Sect. Nat., 10: 150. 2003",Species,Ariocarpus ×nelissae Halda & Panar. sec. WFO 2019,#t42#33819#33820#33837#23243#21989#
Taxon,1e1b4361-68df-426e-9121-c0e8aa42fbfe,Armatocereus armatus Johnson,Armatocereus armatus,Johnson,Armatocereus armatus Johnson in Cat. Johnson: unpaged. 1954,Species,Armatocereus armatus Johnson sec. WFO 2019,#t42#33819#33820#33837#11495#21990#
Taxon,127fb051-9e69-4c1a-b9c3-c4e6198b89ca,Armatocereus cartwrightianus (Britton & Rose) Backeb. ex A.W.Hill,Armatocereus cartwrightianus,(Britton & Rose) Backeb. ex A.W.Hill,"Armatocereus cartwrightianus (Britton & Rose) Backeb. ex A.W.Hill, Index Kew.: 25. 1938",Species,Armatocereus cartwrightianus (Britton & Rose) Backeb. ex A.W.Hill sec. Hunt 2006,#t42#33819#33820#33837#33839#833#5278#
Taxon,7a97caae-385f-402d-ac8d-41aaa7e3654d,Armatocereus ghiesbreghtii (K.Schum.) F.Ritter ex M.H.J.van der Meer,Armatocereus ghiesbreghtii,(K.Schum.) F.Ritter ex M.H.J.van der Meer,Armatocereus ghiesbreghtii (K.Schum.) F.Ritter ex M.H.J.van der Meer in Cact. Phantast. 2022(1)-4: 1. 2022,Species,Armatocereus ghiesbreghtii (K.Schum.) F.Ritter ex M.H.J.van der Meer sec. Brako & Zarucchi 1993 (sub Armatocereus ghiesbreghtii),#t42#33819#33820#33837#33839#833#11604#
Taxon,b8321d3e-0a99-470b-a68c-5d919b20f045,Armatocereus godingianus (Britton & Rose) Backeb. ex E.Salisb.,Armatocereus godingianus,(Britton & Rose) Backeb. ex E.Salisb.,"Armatocereus godingianus (Britton & Rose) Backeb. ex E.Salisb., Index Kew.: 20. 1947",Species,Armatocereus godingianus (Britton & Rose) Backeb. ex E.Salisb. sec. Hunt 2006,#t42#33819#33820#33837#33839#833#5279#
Taxon,6ce59d04-f701-4ccb-8a1b-a4872ff17b27,Armatocereus laetus (Kunth) Backeb.,Armatocereus laetus,(Kunth) Backeb.,"Armatocereus laetus (Kunth) Backeb., Kaktus-ABC: 176. 1936 [""1935""]",Species,Armatocereus laetus (Kunth) Backeb. sec. Hunt 2006,#t42#33819#33820#33837#33839#833#5282#
Taxon,ccb694ae-955e-4f7e-9f7e-b5b73b983e63,Armatocereus matucanensis Backeb. ex A.W.Hill,Armatocereus matucanensis,Backeb. ex A.W.Hill,Armatocereus matucanensis Backeb. ex A.W.Hill in Index Kew.: 25. 1938,Species,Armatocereus matucanensis Backeb. ex A.W.Hill sec. Hunt 2006,#t42#33819#33820#33837#33839#833#5283#
Taxon,23823e86-6203-4a6a-aaa3-edcbd5e08e75,Armatocereus procerus Rauh & Backeb.,Armatocereus procerus,Rauh & Backeb.,Armatocereus procerus Rauh & Backeb. in Cactus (Paris) 51: 95. 1956,Species,Armatocereus procerus Rauh & Backeb. sec. Hunt 2006,#t42#33819#33820#33837#33839#833#5284#
Taxon,d37b7f7c-91a2-4bf8-8f17-ffabda562bbc,Armatocereus rauhii Backeb.,Armatocereus rauhii,Backeb.,"Armatocereus rauhii Backeb., Descr. Cact. Nov. 1: 13. 1957 [""1956""]",Species,Armatocereus rauhii Backeb. sec. Hunt 2006,#t42#33819#33820#33837#33839#833#5285#
Taxon,04fd6ce8-2e45-412d-8b64-6736eea93622,Armatocereus riomajensis Rauh & Backeb.,Armatocereus riomajensis,Rauh & Backeb.,"Armatocereus riomajensis Rauh & Backeb., Descr. Cact. Nov. 1: 13. 1957 [""1956""]",Species,Armatocereus riomajensis Rauh & Backeb. sec. Hunt 2006,#t42#33819#33820#33837#33839#833#5288#
Taxon,3a6df758-d0d9-4df1-b58f-0172be7686a2,Arrojadoa bahiensis (P.J.Braun & Esteves) N.P.Taylor & Eggli,Arrojadoa bahiensis,(P.J.Braun & Esteves) N.P.Taylor & Eggli,"Arrojadoa bahiensis (P.J.Braun & Esteves) N.P.Taylor & Eggli in Kew Bull. 49(1): 98. 1994 [""1993""]",Species,Arrojadoa bahiensis (P.J.Braun & Esteves) N.P.Taylor & Eggli sec. Zappi & Taylor 2020+,#t42#33819#33820#33837#33839#742#5271#
Taxon,85a8875b-461c-46b7-95e8-a3597ccfe8ee,Arrojadoa dinae Buining & Brederoo,Arrojadoa dinae,Buining & Brederoo,Arrojadoa dinae Buining & Brederoo in Kakteen And. Sukk. 24: 99–101. 1973,Species,Arrojadoa dinae Buining & Brederoo sec. Zappi & Taylor 2020+,#t42#33819#33820#33837#33839#742#5272#
Taxon,e825ac7d-a7ca-4291-bcec-3461ec878ec5,Arrojadoa eriocaulis Buining & Brederoo,Arrojadoa eriocaulis,Buining & Brederoo,Arrojadoa eriocaulis Buining & Brederoo in Kakteen And. Sukk. 24(11): 241. 1973,Species,Arrojadoa eriocaulis Buining & Brederoo sec. Zappi & Taylor 2020+,#t42#33819#33820#33837#33839#742#21766#
Taxon,ecee72f5-2a71-4b32-b75a-08686decc1aa,Arrojadoa leucostele (Gürke) Anceschi & Magli,Arrojadoa leucostele,(Gürke) Anceschi & Magli,Arrojadoa leucostele (Gürke) Anceschi & Magli in Cactusinhabitat S. Amer. 2013/2021: 39. 2021,Species,Arrojadoa leucostele (Gürke) Anceschi & Magli sec. Zappi & Taylor 2020+,#t42#33819#33820#33837#33839#742#5805#
Taxon,b1d13628-10cf-43c8-a042-ae3ed1c8c229,Arrojadoa luetzelburgii (Vaupel) N.P.Taylor,Arrojadoa luetzelburgii,(Vaupel) N.P.Taylor,Arrojadoa luetzelburgii (Vaupel) N.P.Taylor in Ann. Bot. (Oxford) 132(5): 1002. 2023,Species,Arrojadoa luetzelburgii (Vaupel) N.P.Taylor sec. Romeiro-Brito & al. 2023,#t42#33819#33820#33837#33839#742#5806#
Taxon,3dcaaa1a-496c-417b-8620-7629d8ecd57a,Arrojadoa luetzelburgioides N.P.Taylor & Zappi,Arrojadoa luetzelburgioides,N.P.Taylor & Zappi,Arrojadoa luetzelburgioides N.P.Taylor & Zappi in Bradleya 2024(42): 31. 2024,Species,Arrojadoa luetzelburgioides N.P.Taylor & Zappi sec. ???,#t42#33819#33820#33837#33839#742#41154#
Taxon,56be80af-df69-494e-a6c9-08b6ed7e94e5,Arrojadoa marylaniae Soares Filho & M.Machado,Arrojadoa marylaniae,Soares Filho & M.Machado,Arrojadoa marylaniae Soares Filho & M.Machado in Brit. Cact. Succ. J. 21: 114. 2003,Species,Arrojadoa marylaniae Soares Filho & M.Machado sec. Zappi & Taylor 2020+,#t42#33819#33820#33837#33839#742#5274#
Taxon,7b3f1f9c-a2c9-40dd-85ef-b8a7c938f09e,Arrojadoa multiflora F.Ritter ex N.P.Taylor,Arrojadoa multiflora,F.Ritter ex N.P.Taylor,Arrojadoa multiflora F.Ritter ex N.P.Taylor in Bradleya 2024(42): 34. 2024,Species,Arrojadoa multiflora F.Ritter ex N.P.Taylor sec. ???,#t42#33819#33820#33837#33839#742#5275#
Taxon,8f5dc9a2-e3c4-47c2-b4f7-2e463e772f73,"Arrojadoa olsthoorniana Hofacker, M.Machado & R.Pontes",Arrojadoa olsthoorniana,"Hofacker, M.Machado & R.Pontes","Arrojadoa olsthoorniana Hofacker, M.Machado & R.Pontes in Kakteen And. Sukk. 72(10): 306. 2021",Species,"Arrojadoa olsthoorniana Hofacker, M.Machado & R.Pontes sec. Taylor & al. 2022",#t42#33819#33820#33837#33839#742#33472#
Taxon,63110fb8-9b00-4ad3-bf5f-3591833785c7,Arrojadoa penicillata (Gürke) Britton & Rose,Arrojadoa penicillata,(Gürke) Britton & Rose,"Arrojadoa penicillata (Gürke) Britton & Rose, Cactaceae 2: 171, f. 243. 1920",Species,Arrojadoa penicillata (Gürke) Britton & Rose sec. Zappi & Taylor 2020+,#t42#33819#33820#33837#33839#742#5276#
Taxon,ba574073-1858-44d7-befd-700f74c0ea20,Arrojadoa pusilliflora (F.Ritter) N.P.Taylor,Arrojadoa pusilliflora,(F.Ritter) N.P.Taylor,Arrojadoa pusilliflora (F.Ritter) N.P.Taylor in Ann. Bot. (Oxford) 132(5): 1002. 2023,Species,Arrojadoa pusilliflora (F.Ritter) N.P.Taylor sec. Zappi & Taylor 2020+,#t42#33819#33820#33837#33839#742#41057#
Taxon,f1843ad8-c127-4d6f-811a-653c180e59b5,Arrojadoa rhodantha (Gürke) Britton & Rose,Arrojadoa rhodantha,(Gürke) Britton & Rose,"Arrojadoa rhodantha (Gürke) Britton & Rose, Cactaceae 2: 170–171. 1920",Species,Arrojadoa rhodantha (Gürke) Britton & Rose sec. Zappi & Taylor 2020+,#t42#33819#33820#33837#33839#742#5277#
Taxon,ea16b9c4-ab6c-4755-8983-44bbfcf5ec39,Arrojadoa violaciflora (Buining) N.P.Taylor,Arrojadoa violaciflora,(Buining) N.P.Taylor,Arrojadoa violaciflora (Buining) N.P.Taylor in Ann. Bot. (Oxford) 132(5): 1002. 2023,Species,Arrojadoa violaciflora (Buining) N.P.Taylor sec. Romeiro-Brito & al. 2023,#t42#33819#33820#33837#33839#742#6880#
Taxon,508f0fcf-6d39-4b50-b4d5-4f5d3bd4fd7c,Arrojadoa ×albiflora Buining & Brederoo,Arrojadoa ×albiflora,Buining & Brederoo,Arrojadoa ×albiflora Buining & Brederoo in Succulenta (Netherlands) 54: 22. 1975,Species,Arrojadoa ×albiflora Buining & Brederoo sec. Zappi & Taylor 2020+,#t42#33819#33820#33837#33839#742#27080#
Taxon,39601f69-38a4-4355-996a-aea2de5d2c0d,Arthrocereus glaziovii (K.Schum.) N.P.Taylor & Zappi,Arthrocereus glaziovii,(K.Schum.) N.P.Taylor & Zappi,Arthrocereus glaziovii (K.Schum.) N.P.Taylor & Zappi in Bradleya 9: 85. 1991,Species,Arthrocereus glaziovii (K.Schum.) N.P.Taylor & Zappi sec. Zappi & Taylor 2020+: 16 May 2022,#t42#33819#33820#33837#33839#732#5289#
